mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
21.40863013267517,0.629239398824548,1.0717862129211426,0.17020345810647478,100,15,8,30,True,"{'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_depth': 30, 'bootstrap': True}",0.7670965220789371,0.8776865963266901,0.8866744822196171,0.8874560375146542,0.8847205939820242,0.8607268464243845,0.046941879245178,77
26.587394142150877,1.3473512924615576,0.923352575302124,0.021248933231112252,100,5,4,50,True,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 50, 'bootstrap': True}",0.7979679562329035,0.9261430246189918,0.9249706916764361,0.9230168034388433,0.924189136381399,0.8992575224697147,0.050655033963713646,29
135.60212802886963,7.400182122090009,1.6617198944091798,0.1917788194490349,500,15,1,,True,"{'n_estimators': 500, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': True}",0.82063305978898,0.9495896834701055,0.93747557639703,0.9445095740523642,0.9429464634622899,0.9190308714341541,0.04935037446654022,7
37.294736528396605,1.9911394097711592,0.9511035442352295,0.05549171018643159,100,5,4,40,False,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 40, 'bootstrap': False}",0.8007033997655334,0.9339585775693631,0.9284876905041032,0.9316139116842517,0.9347401328644002,0.9059007424775304,0.052643652520319446,19
34.97521710395813,2.0094655079386157,1.0568283557891847,0.10838357207052304,100,15,8,50,False,"{'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_depth': 50, 'bootstrap': False}",0.7940601797577178,0.9210629152012505,0.9175459163735834,0.9140289175459164,0.9214536928487691,0.8936303243454475,0.04985771498127319,40
30.016324853897096,1.687686928301384,1.044069766998291,0.1523727799301628,100,20,2,20,False,"{'n_estimators': 100, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_depth': 20, 'bootstrap': False}",0.7737397420867527,0.8933177022274326,0.8878468151621727,0.8917545916373584,0.8898007033997656,0.8672919109026964,0.04681222635543818,70
44.17097282409668,1.1614900544047444,1.1997786998748778,0.1520794343959158,200,5,4,30,True,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 30, 'bootstrap': True}",0.7924970691676436,0.911684251660805,0.9069949198905822,0.911684251660805,0.9101211410707307,0.8865963266901133,0.04708077680147366,49
45.82408623695373,1.005395971716287,1.2253915786743164,0.13094811692340136,300,5,8,20,True,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_depth': 20, 'bootstrap': True}",0.747557639703009,0.8526768268855022,0.8612739351309106,0.8647909339585775,0.8698710433763188,0.8392340758108638,0.04617966797786408,87
13.17029333114624,1.5654657716272473,0.9330799579620361,0.2103866894860377,50,20,2,40,True,"{'n_estimators': 50, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_depth': 40, 'bootstrap': True}",0.7991402891754592,0.9230168034388433,0.9198905822586948,0.9226260257913247,0.9230168034388433,0.897538100820633,0.04921279369543542,33
21.195644855499268,1.654134607705403,1.1063449382781982,0.13679419328258002,100,2,2,20,True,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 20, 'bootstrap': True}",0.7764751856193826,0.8882375928096913,0.8913638139898398,0.8921453692848769,0.8823759280969129,0.8661195779601407,0.044953767018126346,71
20.894387578964235,0.6599450648783983,1.1187941074371337,0.15033478123258026,200,5,2,10,True,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': True}",0.6783899960922235,0.7979679562329035,0.7971864009378663,0.8120359515435717,0.8022665103556077,0.7775693630324346,0.04987057733153078,90
104.31940984725952,4.437961333701344,1.4332098007202148,0.12226068353185957,300,10,4,50,False,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': 50, 'bootstrap': False}",0.8085189527159047,0.93747557639703,0.9312231340367331,0.94021101992966,0.9327862446268074,0.9100429855412269,0.05086382035428761,14
75.12010159492493,3.582513385393735,1.472110891342163,0.23554257340010065,500,15,4,20,True,"{'n_estimators': 500, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_depth': 20, 'bootstrap': True}",0.7670965220789371,0.8765142633841344,0.8772958186791715,0.88315748339195,0.8792497069167644,0.8566627588901916,0.04484207134162639,81
10.772250032424926,0.43031406865998123,0.9844959259033204,0.17404336179160745,50,15,8,20,True,"{'n_estimators': 50, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_depth': 20, 'bootstrap': True}",0.7393513091051191,0.8448612739351309,0.8585384915982806,0.8522860492379836,0.8515044939429465,0.8293083235638921,0.04518673985928726,88
147.1499176502228,4.876857997870066,1.5028788089752196,0.161570651002419,500,2,8,50,False,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_depth': 50, 'bootstrap': False}",0.7928878468151622,0.924189136381399,0.9214536928487691,0.9148104728409535,0.9198905822586948,0.8946463462289957,0.05097070911902832,38
37.59254875183105,1.3566003161455125,1.599405336380005,1.1510258154292559,200,15,8,30,True,"{'n_estimators': 200, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_depth': 30, 'bootstrap': True}",0.7706135209066042,0.8808128175068386,0.8843298163345057,0.889409925752247,0.8839390386869871,0.8618210238374365,0.045686971112309516,75
7.28694257736206,0.25007586900630374,0.9958048820495605,0.11059387053349624,50,2,4,10,True,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 10, 'bootstrap': True}",0.6549433372411098,0.779601406799531,0.7753028526768269,0.7940601797577178,0.7702227432590856,0.7548261039468542,0.0505688622803203,99
30.949245500564576,4.655428608266952,0.9315656185150146,0.18190020458943698,400,5,4,10,True,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 10, 'bootstrap': True}",0.6705744431418523,0.7932786244626807,0.7924970691676436,0.8053927315357562,0.7956232903477921,0.771473231731145,0.05065925429712151,93
